Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2016-11-16,25.327396392822266,25.382662456827013,24.546781246166884,24.569807894425203,235362000
2016-11-17,25.318180084228516,25.41028841480842,25.06027886678912,25.28594243204859,110528000
2016-11-18,25.343509674072266,25.454040021063754,25.251403101203,25.265218735769338,113715600
2016-11-21,25.728063583374023,25.787932508481216,25.331998968318366,25.35732880464079,117058400
2016-11-22,25.744178771972656,25.886945003626835,25.652070448983423,25.778717855876,103862000
2016-11-23,25.612932205200195,25.677407522427835,25.405688859239472,25.642866671964274,109705600
2016-11-25,25.741878509521484,25.7603005275793,25.548450833555098,25.589899495775015,45903600
2016-11-28,25.691219329833984,25.89846264489884,25.649770666821013,25.65898167602616,108776000
2016-11-29,25.66588592529297,25.797139713781903,25.345810866402058,25.509302304216686,114115200
2016-11-30,25.44944190979004,25.83629561476328,25.391874404626286,25.698133953734445,144649200
2016-12-01,25.212257385253906,25.54614988077354,25.106333414654,25.414896074071443,148347600
2016-12-02,25.306669235229492,25.350419333475468,25.06488507182746,25.13857138956954,106112000
2016-12-05,25.124757766723633,25.33660572760053,24.926725442523757,25.32969790926202,137298000
2016-12-06,25.318180084228516,25.412591606198497,25.143176188629006,25.214559310338796,104782000
2016-12-07,25.566871643066406,25.60371567744042,25.136267971446728,25.159294614520356,119994800
2016-12-08,25.817873001098633,25.889256138829317,25.467861617704155,25.527732309541232,108273200
2016-12-09,26.239261627197266,26.411964099750527,25.86161902775977,25.86161902775977,137610400
2016-12-12,26.089582443237305,26.481040601576062,25.903062614797264,26.087279252144945,105497600
2016-12-13,26.524803161621094,26.692899286036468,26.193213783194057,26.213937240935365,174935200
2016-12-14,26.524803161621094,26.757374608103778,26.47644667007061,26.490262308564816,136127200
2016-12-15,26.669862747192383,26.87940922303289,26.534004334186427,26.568543417614983,186098000
2016-12-16,26.704408645629883,26.826451448381032,26.630722325658223,26.819543630386885,177404400
2016-12-19,26.858692169189453,27.02909147416928,26.65375201347598,26.66526621599408,111117600
2016-12-20,26.930068969726562,27.056718140345637,26.867896858490077,26.881712492804798,85700000
2016-12-21,26.955398559570312,27.033691252558103,26.89092325759226,26.895529640202245,95132800
2016-12-22,26.77809715270996,26.828756831231956,26.628421308936957,26.791912789826654,104343600
2016-12-23,26.831058502197266,26.831058502197266,26.616907340902003,26.616907340902003,56998000
2016-12-27,27.00145721435547,27.125803209159262,26.824148353371736,26.831056171390763,73187600
2016-12-28,26.88631820678711,27.17645706110187,26.75736584804925,27.061322093155326,83623600
2016-12-29,26.879417419433594,26.966919385501626,26.80342789907889,26.81494034479222,60158000
2016-12-30,26.669862747192383,26.98763461247589,26.58005761663791,26.860987207324253,122345200
2017-01-03,26.745861053466797,26.787309724052825,26.425785891593833,26.66526690422193,115127600
2017-01-04,26.715927124023438,26.8287606994804,26.65375499121357,26.676781642001636,84472400
2017-01-05,26.851778030395508,26.909345515795238,26.66756137438828,26.69289120850978,88774400
2017-01-06,27.151134490966797,27.20870198661537,26.81954515384844,26.8909282862701,127007600
2017-01-09,27.399822235107422,27.50114158038002,27.158039829552894,27.1603412642579,134247600
2017-01-10,27.427453994750977,27.489626108498722,27.24093589668743,27.349161297891264,97848400
2017-01-11,27.5748291015625,27.61627776672702,27.310018282834758,27.342255938316,110354400
2017-01-12,27.459697723388672,27.47121192621061,27.220216710621976,27.37910357409716,108344800
2017-01-13,27.41134262084961,27.544899650331168,27.358379744737686,27.427461451523534,104447600
2017-01-17,27.63239288330078,27.687657177157718,27.222512669956387,27.250143938474743,137759200
2017-01-18,27.63008689880371,27.747525048595346,27.565611603018517,27.632390089887483,94852000
2017-01-19,27.581737518310547,27.653120648879817,27.48732774144349,27.494235559650775,102389200
2017-01-20,27.63239288330078,27.736013653885067,27.570220772314254,27.736013653885067,130391600
2017-01-23,27.650815963745117,27.81891204309813,27.579431084746446,27.632393946144152,88200800
2017-01-24,27.62548065185547,27.65541510690716,27.517253515931742,27.52876771385467,92844000
2017-01-25,28.0653018951416,28.115961567076894,27.69687031309449,27.72910796672234,129510400
2017-01-26,28.07912254333496,28.194257535877,28.00082983485968,28.016948663542745,105350400
2017-01-27,28.081418991088867,28.173527320128414,28.000824861986857,28.12517084266721,82251600
2017-01-30,28.007740020751953,28.007740020751953,27.78437959206952,27.84655172029644,121510000
2017-01-31,27.94325828552246,27.952469294408267,27.775162204612315,27.89720499791373,196804000
2017-02-01,29.647258758544922,30.047929772891518,29.24658950101878,29.25119412743658,447940000
2017-02-02,29.596599578857422,29.794631897723733,29.423897097763813,29.469952146814403,134841600
2017-02-03,29.723251342773438,29.748581182740573,29.5114033692489,29.545942463003502,98029200
2017-02-06,30.001874923706055,30.05023316675811,29.68179978377818,29.734764410368804,107383600
2017-02-07,30.28740119934082,30.416351787687134,30.038709273112925,30.05943272188858,152735200
2017-02-08,30.404844284057617,30.446294704375685,30.216024742015342,30.24596096148724,92016400
2017-02-09,30.624540328979492,30.631478093962883,30.32389090716361,30.446462793701315,113399600
2017-02-10,30.55517578125,30.744817537679015,30.538988830436082,30.633809708650592,80262000
2017-02-13,30.825748443603516,30.948323882365393,30.700865121238635,30.777184079468178,92141600
2017-02-14,31.225847244262695,31.24203419045037,30.816501360062997,30.86738066900869,132904800
2017-02-15,31.339174270629883,31.514940483144198,31.133345570876376,31.34148921271568,142492400
2017-02-16,31.302173614501953,31.429368388089166,31.18422449363915,31.376177653923147,90338400
2017-02-17,31.38773536682129,31.41317502211785,31.244350143626683,31.244350143626683,88792800
2017-02-21,31.614381790161133,31.625945913088973,31.447868300849873,31.505685386614203,98028800
2017-02-22,31.709203720092773,31.711515133205836,31.477935369287305,31.551939406530067,83347600
2017-02-23,31.575057983398438,31.79476214360493,31.521867267087664,31.771637432931243,83152800
2017-02-24,31.605127334594727,31.605127334594727,31.28597594519853,31.43167610624884,87106400
2017-02-27,31.66756820678711,31.785517304157608,31.51724521582886,31.7161361049175,81029600
2017-02-28,31.68145179748535,31.785521846781478,31.614382001380704,31.7022651015696,93931600
2017-03-01,32.3289909362793,32.412247657275685,31.82251637316461,31.889582620887936,145658400
2017-03-02,32.137046813964844,32.442319156734115,32.09079032756467,32.377564310423224,104844000
2017-03-03,32.32667541503906,32.33823953321085,32.0514656353682,32.09540716709695,84432400
2017-03-06,32.22492980957031,32.324377031281756,32.053793495595706,32.23186757749497,87000000
2017-03-07,32.26655578613281,32.3729372331792,32.09772737806563,32.160170810212044,69785200
2017-03-08,32.14630126953125,32.331316658871906,32.104674659588994,32.13473714603339,74828800
2017-03-09,32.07228469848633,32.097724351489845,31.695319786182953,32.08616376011247,88623600
2017-03-10,32.178680419921875,32.229559742935045,32.06304623650561,32.204120081428464,78451200
2017-03-13,32.19254684448242,32.245737565712,32.104667289597515,32.111605056328585,69686800
2017-03-14,32.14398193359375,32.296616327969346,32.109289571651075,32.215674541184775,61236400
2017-03-15,32.483951568603516,32.55101783239167,32.15323601777822,32.241119113457266,102767200
2017-03-16,32.53715515136719,32.6134741547856,32.437707893988254,32.54409292178013,76928000
2017-03-17,32.3752555847168,32.60883533337657,32.352127339597125,32.60883533337657,175540000
2017-03-20,32.71521759033203,32.72446677028318,32.43075502037318,32.47007021069586,86168000
2017-03-21,32.34056091308594,33.02511669068808,32.31512125681653,32.86554098580492,158119600
2017-03-22,32.70596694946289,32.747597084061425,32.322060673038834,32.342877504775444,103440800
2017-03-23,32.59033203125,32.74296997312818,32.51863941490938,32.66896241505103,81385200
2017-03-24,32.52557373046875,32.77997027326692,32.458507475844264,32.7244646105998,89582400
2017-03-27,32.581085205078125,32.6597155945606,32.05841649279786,32.23649410452276,94300400
2017-03-28,33.25638198852539,33.31188412161657,32.52094696519964,32.58801674785039,133499200
2017-03-29,33.330387115478516,33.41595878829196,33.11530928486144,33.22862849626748,116760000
2017-03-30,33.28643798828125,33.41826258646082,33.18699433326732,33.346569992590595,84829200
2017-03-31,33.22401428222656,33.365088126538545,33.07368772711122,33.23788981955639,78646800
2017-04-03,33.23324966430664,33.33038191415727,33.082926700486944,33.23556460548382,79942800
2017-04-04,33.480712890625,33.50846395747771,33.11068219784257,33.12918408536911,79565600
2017-04-05,33.30727767944336,33.64030475729469,33.258709760225074,33.353530656061395,110871600
2017-04-06,33.22401428222656,33.42290521799632,33.17544637269694,33.36971095306502,84596000
2017-04-07,33.14999008178711,33.344254564703455,33.13380313931413,33.24018455806066,66688800
2017-04-10,33.11069107055664,33.27489316080977,33.04824762453078,33.21013830155154,75733600
2017-04-11,32.7545280456543,33.15230977466501,32.39143514753885,33.05748893171937,121517600
2017-04-12,32.79384231567383,32.87478409512995,32.61113840105722,32.7475893661455,81400000
2017-04-13,32.620399475097656,32.92798678522125,32.620399475097656,32.8192903850695,71291600
2017-04-17,32.80078125,32.81234537001245,32.57876214393246,32.71983593878682,66328400
2017-04-18,32.65509033203125,32.849354899207185,32.6342770274499,32.70365823826272,58790000
2017-04-19,32.534820556640625,32.84009638591853,32.48162983931152,32.81234532102925,69313600
2017-04-20,32.94186782836914,33.05287566004394,32.645844591319445,32.65972012916938,93278400
2017-04-21,32.90254211425781,32.99735943555886,32.805409851471275,32.94185730189468,69283600
2017-04-24,33.21937561035156,33.2910682125583,33.11299064880763,33.186998192294524,68537200
2017-04-25,33.425201416015625,33.51076954318222,33.272563517118236,33.28181622370975,75486000
2017-04-26,33.22862243652344,33.441392344548845,33.15924478050825,33.411326341026495,80164800
2017-04-27,33.25406265258789,33.339634311252254,33.14305487220087,33.28412865662189,56985200
2017-04-28,33.22169494628906,33.37202148152268,33.13381537853107,33.3234535784165,83441600
2017-05-01,33.89930725097656,34.042692465256124,33.52465374069815,33.55703116098302,134411600
2017-05-02,34.11438751220703,34.24852355694448,33.95943816627095,34.12132527927324,181408800
2017-05-03,34.01032638549805,34.109773620952154,33.36508917721564,33.670361594710705,182788000
2017-05-04,33.88774871826172,34.0288225432381,33.72123523537567,33.885437305315286,93487600
2017-05-05,34.449729919433594,34.45435274496605,33.94093680090705,33.94093680090705,109310800
2017-05-08,35.3863639831543,35.54593968681708,34.465917067774505,34.465917067774505,195009600
2017-05-09,35.613006591796875,35.81883523651143,35.48811973431324,35.58525199631485,156521600
2017-05-10,35.444190979003906,35.601455313885985,35.178233751073414,35.52976268003735,103222800
2017-05-11,35.75071716308594,35.778586322509284,35.36987172307813,35.40238278953829,109020400
2017-05-12,36.24999237060547,36.32430184835647,35.917911815248516,35.92487821805518,130108000
2017-05-15,36.1571044921875,36.37771553649131,36.00616102593758,36.229093023581775,104038800
2017-05-16,36.10370635986328,36.24071706526849,35.92953912787453,36.212851442051544,80194000
2017-05-17,34.89148712158203,35.89469164682741,34.766088327646294,35.669435173615554,203070800
2017-05-18,35.42327117919922,35.609050163687876,35.095839661114304,35.12835071764186,134272800
2017-05-19,35.54404067993164,35.757685347800766,35.44418652206005,35.61835371750733,107843200
2017-05-22,35.76000213623047,35.89701278335505,35.50920100363772,35.76232308936414,91865600
2017-05-23,35.71586990356445,35.97131287577392,35.6020794477867,35.97131287577392,79675600
2017-05-24,35.609046936035156,35.80179230492048,35.45345806936752,35.72515834788614,76712000
2017-05-25,35.73213195800781,35.843601487149655,35.53706559716929,35.69962089786806,76942400
2017-05-26,35.6717643737793,35.8180659533947,35.602096786179544,35.762331174626766,87710400
2017-05-30,35.68568801879883,35.862176124415456,35.6067330933998,35.62763230128075,80507600
2017-05-31,35.474361419677734,35.80179648979682,35.38611914589491,35.755352628315414,97804800
2017-06-01,35.5718994140625,35.6067349724756,35.348967431354566,35.569578460877615,65616400
2017-06-02,36.09904861450195,36.09904861450195,35.504558565386986,35.6647929311988,111082800
2017-06-05,35.746055603027344,35.86681245693269,35.63691414180082,35.84126780598039,101326800
2017-06-06,35.86684036254883,36.18266377302643,35.71125138330906,35.7391170084142,106499600
2017-06-07,36.0804557800293,36.222111831643254,35.87377762702914,35.99917992501593,84278400
2017-06-08,35.992225646972656,36.11994539693089,35.85521145399643,36.05260232047,85003200
2017-06-09,34.5965690612793,36.03867492991036,33.90919121369438,36.03867492991036,259530800
2017-06-12,33.769859313964844,33.92544825765064,33.09408971205364,33.844172355185975,289229200
2017-06-13,34.041561126708984,34.24127300390154,33.70715951434555,34.173929908036584,136661600
2017-06-14,33.7094841003418,34.25288495014194,33.402948107054954,34.25288495014194,126124800
2017-06-15,33.50743865966797,33.551561574955535,33.024418175046314,33.28218572022731,128661600
2017-06-16,33.03834915161133,33.55620516651621,33.02209184964148,33.38900441439125,201444400
2017-06-19,33.98349380493164,34.07638507861162,33.36113821675473,33.36113821675473,130165600
2017-06-20,33.67463302612305,34.106567653766945,33.65837926977956,34.106567653766945,99600400
2017-06-21,33.874351501464844,33.92079891376589,33.58175193854454,33.79307561681812,85063200
2017-06-22,33.818634033203125,34.067110781578684,33.700198044473254,33.851145108974926,76425200
2017-06-23,33.96957015991211,34.17392747367492,33.6978697550815,33.70251520587812,141757600
2017-06-26,33.86273956298828,34.43400582129584,33.76056093637986,34.17623830178447,102769600
2017-06-27,33.37739181518555,33.94169522684023,33.35184715797583,33.67463680265872,99047600
2017-06-28,33.86506652832031,33.93008865798964,33.24503179961903,33.55388868726849,88329600
2017-06-29,33.36577606201172,33.702502015890076,33.040665502299426,33.60496884797639,125997600
2017-06-30,33.44475173950195,33.663041889166735,33.389016953382914,33.54460591159392,92096400
2017-07-03,33.3239860534668,33.741987980943975,33.23109831111197,33.64445478843934,57111200
2017-07-05,33.461002349853516,33.62355769807558,33.14285805808741,33.368114591852574,86278400
2017-07-06,33.145172119140625,33.323984736720405,33.07086263688104,33.21251874161098,96515200
2017-07-07,33.481903076171875,33.61427185791482,33.18465798501413,33.18465798501413,76806800
2017-07-10,33.686256408691406,33.89293466698357,33.2937991046057,33.46564534206682,84362400
2017-07-11,33.79540252685547,33.86971556488356,33.52834757625345,33.609623475225916,79127200
2017-07-12,33.84416580200195,33.94634089873578,33.63052116502008,33.874352368642334,99538000
2017-07-13,34.315574645996094,34.48277539662131,33.77449493125614,33.78842773656827,100797600
2017-07-14,34.610504150390625,34.67785078484999,34.21340492186684,34.36202745628382,80528400
2017-07-17,34.73125457763672,35.04243239726825,34.50135618621704,34.55941190824262,95174000
2017-07-18,34.85200881958008,34.86362067178961,34.52457372184604,34.647651559699575,71475200
2017-07-19,35.07030487060547,35.163192617256435,34.82182465598151,34.94490251484222,83692000
2017-07-20,34.912391662597656,35.23750586474434,34.877559643250706,35.1817710903488,68974800
2017-07-21,34.89613723754883,34.93561470653786,34.57334753845936,34.831115107044496,105010400
2017-07-24,35.318782806396484,35.400062245206634,34.81021404818792,34.96812747527722,85972800
2017-07-25,35.469730377197266,35.725173465298916,35.251440263595825,35.251440263595825,75415600
2017-07-26,35.63692855834961,35.74607006372819,35.544037270290794,35.611383897063476,63124000
2017-07-27,34.96348571777344,35.760012254548435,34.20644019952135,35.704277472611,129905200
2017-07-28,34.71732711791992,34.8868488601785,34.64533857847206,34.80789391648992,68854800
2017-07-31,34.53849792480469,34.910055842329164,34.39916636331219,34.81019819032591,79383600
2017-08-01,34.845054626464844,34.884532103058135,34.464209127248445,34.62444353094187,141474400
2017-08-02,36.49150085449219,37.09760267371583,36.26392343901686,36.98845764372018,279747200
2017-08-03,36.12691879272461,36.50776421266773,35.99919548713142,36.47060769768784,108389200
2017-08-04,36.31732940673828,36.55187319692251,36.15477412921262,36.24301994134339,82239600
2017-08-07,36.87930679321289,36.90485144606196,36.38235008241756,36.47291684371169,87481200
2017-08-08,37.17425537109375,37.58064558945514,36.75393234076775,36.83056635001459,144823600
2017-08-09,37.401817321777344,37.45058568678089,36.94898340434453,36.983815419747046,104526000
2017-08-10,36.21052169799805,37.30159154310244,36.0496580152913,37.27827662544521,163217200
2017-08-11,36.71407699584961,36.96819669849492,36.38535954469906,36.508920736715325,105028400
2017-08-14,37.26660919189453,37.35053788468499,37.01015942021377,37.14304799936353,88490800
2017-08-15,37.674598693847656,37.814477489895324,37.334220197821885,37.45545133361468,117862000
2017-08-16,37.523048400878906,37.88673814928685,37.336539834236234,37.75385315230165,110686400
2017-08-17,36.802677154541016,37.467113073143686,36.798013460266056,37.42281687092265,111762400
2017-08-18,36.71873474121094,37.185004388718376,36.53688986327145,36.80266342005648,109712400
2017-08-21,36.65113067626953,36.809660663895095,36.16154607710975,36.71873821632033,105474000
2017-08-22,37.25028610229492,37.301576053957554,36.83997004634937,36.88892637280111,86418400
2017-08-23,37.296913146972656,37.41115050669359,37.04046694061006,37.084763132284614,77596400
2017-08-24,37.131385803222656,37.47409429190808,36.96352843907652,37.40181950558678,79275600
2017-08-25,37.26893997192383,37.43213366731331,37.131391254192394,37.21998008462911,101920400
2017-08-28,37.6442756652832,37.76783682215001,37.28524608855897,37.3342059607867,103864000
2017-08-29,37.97999954223633,38.028955868971686,37.3015762700593,37.3248911781703,118067600
2017-08-30,38.08256149291992,38.20845268824614,37.91004050335436,38.18747141525075,109078400
2017-08-31,38.23410415649414,38.35533523890325,38.11287307408504,38.15017549288083,107140400
2017-09-01,38.24576950073242,38.45325935674631,38.14785329919999,38.42062062290216,66364400
2017-09-05,37.7864990234375,38.2924012492851,37.4321330356037,38.17583381778042,117874000
2017-09-06,37.74686813354492,37.99865422321659,37.42281080243483,37.93337674337829,86606800
2017-09-07,37.5953254699707,37.8238001893692,37.38550552322698,37.78882782667486,87714000
2017-09-08,36.982181549072266,37.56967879635614,36.958866641662645,37.50207125663692,114446000
2017-09-11,37.65127182006836,37.7794966770566,37.27592463362364,37.41813701003698,126323200
2017-09-12,37.5020637512207,38.224783048013585,37.01481287713145,37.910049647749496,286856000
2017-09-13,37.21997833251953,37.292253126048635,36.81432595984093,37.27126828542117,179629600
2017-09-14,36.90059280395508,37.16170276150178,36.85629660243776,37.06612015320039,95042800
2017-09-15,37.27360153198242,37.5277176686415,36.83530686885993,36.94488053464055,196458400
2017-09-18,36.99149703979492,37.41813413626858,36.835297155952865,37.32721170963351,113077600
2017-09-19,37.005489349365234,37.24795155668751,36.93788181613128,37.1873342261794,83242400
2017-09-20,36.38536071777344,36.89592309278053,35.86313733048767,36.81199439763381,211805600
2017-09-21,35.76054000854492,36.32239562313865,35.611333907299496,36.32239562313865,150046800
2017-09-22,35.410850524902344,35.499442902004716,35.100780762399374,35.329251908375916,186581600
2017-09-25,35.098445892333984,35.39685816059518,34.774388653018086,34.96789096963907,177549200
2017-09-26,35.7022705078125,35.88411540480355,35.36422568942429,35.38520697199507,146640000
2017-09-27,35.95638656616211,36.070623922187686,35.795522952065745,35.85614028917769,102016800
2017-09-28,35.73491287231445,35.968047744162725,35.599694219759755,35.87712528643613,88022000
2017-09-29,35.93073654174805,35.93307016660472,35.43649187240753,35.718586563733275,105199200
2017-10-02,35.858463287353516,36.007669418176675,35.604347207215675,35.9633732366682,74795200
2017-10-03,36.01466751098633,36.156879899456726,35.88178250782671,35.90509385639331,64921200
2017-10-04,35.781524658203125,35.87011701201535,35.54372974642461,35.816497009244245,80655200
2017-10-05,36.22682571411133,36.238483168569914,35.91442585581295,35.94473096857849,85135200
2017-10-06,36.205833435058594,36.250129614135396,36.0333124105896,36.12889852782328,69630400
2017-10-09,36.33172607421875,36.53921590218833,36.25013102931436,36.32473231486565,65051600
2017-10-10,36.34571075439453,36.83529521500408,36.15920577640464,36.383013172934284,62468000
2017-10-11,36.497257232666016,36.59750349897214,36.31074866289442,36.36203860851548,67622400
2017-10-12,36.36903381347656,36.6884273951515,36.30608641273993,36.45063242766684,64500400
2017-10-13,36.59983444213867,36.66744197058261,36.464615827895976,36.539217115925325,65576800
2017-10-16,37.27360153198242,37.30157657606069,36.753708247157576,36.81199196055767,96486000
2017-10-17,37.41114807128906,37.50440058437659,37.12205958894918,37.25028446246104,75989200
2017-10-18,37.24562072753906,37.467101671243675,37.20832185675938,37.39949057557953,65496800
2017-10-19,36.36436462402344,36.620814323552636,36.140557211120395,36.54387941369388,170336800
2017-10-20,36.42731857299805,36.77702083129883,36.359711034962906,36.511247257284445,95896400
2017-10-23,36.408653259277344,36.76301907318215,36.25245340460941,36.5765105628452,87937200
2017-10-24,36.62548065185547,36.70008194240806,36.41565718513173,36.43663846459762,71028800
2017-10-25,36.4646110534668,36.730384554978386,36.1988375519552,36.5811784411009,84828400
2017-10-26,36.697750091552734,36.79566628165683,36.55087402771921,36.6557839773054,68002000
2017-10-27,38.01264190673828,38.140866798874264,36.998503782174275,37.13605250403111,177816800
2017-10-30,38.86824035644531,39.18297380971977,38.16883584459568,38.20846834005119,178803200
2017-10-31,39.40910339355469,39.55131575795525,38.91952246825695,39.14332987486318,144187200
2017-11-01,38.90787124633789,39.618933182180236,38.609458951518015,39.60261203671337,134551200
2017-11-02,39.19229507446289,39.28321751276203,38.53252310122351,38.84026277383908,165573600
2017-11-03,40.215763092041016,40.62607916236106,39.894035848950885,40.56546537979789,237594400
2017-11-06,40.62374496459961,40.796266023002474,40.033914117133875,40.18545033681438,140105200
2017-11-07,40.75429916381836,40.85687905844864,40.47220801094028,40.544479239242015,97446000
2017-11-08,41.087684631347656,41.087684631347656,40.64239624240402,40.71933116489338,97638000
2017-11-09,41.003753662109375,41.055043607575804,40.36496296870802,40.82423885297688,117930400
2017-11-10,40.8680534362793,41.03417579631033,40.77446568734088,40.97100210219782,100582000
2017-11-13,40.70426940917969,40.828274771872465,40.57090313035342,40.59430185054368,67928400
2017-11-14,40.08890914916992,40.589610928932494,40.0514726345736,40.48666229886388,99130000
2017-11-15,39.56014633178711,39.85027407149938,39.39636598281399,39.768382111940895,116632400
2017-11-16,40.03276062011719,40.212917164622496,39.845581604781515,40.051475308522264,94550000
2017-11-17,39.81049728393555,40.100625036439055,39.69117236088227,40.0187330732701,87598000
2017-11-20,39.77070617675781,39.906410865454426,39.672438002903554,39.84323719292578,65049600
2017-11-21,40.51007080078125,40.641095063383005,39.95789457257142,39.95789457257142,100525200
2017-11-22,40.93589401245117,40.94525135618413,40.48900498367232,40.56153600056617,102355600
2017-11-24,40.9382438659668,41.06224923331061,40.86337081466449,40.96866148932631,56106800
2017-11-27,40.73234558105469,40.963980061627794,40.55686588762935,40.95696115950226,82867200
2017-11-28,40.493690490722656,40.91483884393796,40.21058171803251,40.781476150791256,105715200
2017-11-29,39.653724670410156,40.45859198877118,39.110909418349486,40.39074142106722,166665600
2017-11-30,40.2082405090332,40.276091072784766,39.41039213828489,39.87599588057501,166108800
2017-12-01,40.02107620239258,40.16613829761256,39.424444430220944,39.76370451395961,159037200
2017-12-04,39.72860336303711,40.3884051547969,39.68882839422034,40.355649088115825,130169600
2017-12-05,39.69116973876953,40.13104001218324,39.40104200543269,39.5554650039899,109400800
2017-12-06,39.543766021728516,39.82219439660401,38.9471378700168,39.19046816116915,114240000
2017-12-07,39.61628723144531,39.878335697905364,39.5203574999224,39.54843310128809,102693200
2017-12-08,39.627994537353516,40.00937156075876,39.49931228026131,39.8900466501275,93420800
2017-12-11,40.40010452270508,40.451578851805564,39.49228843145303,39.58821818751698,141095200
2017-12-12,40.17315673828125,40.334598652789644,40.117005512465504,40.27844385682984,77636800
2017-12-13,40.30651092529297,40.60365392630902,40.24333724509378,40.3603236905737,95273600
2017-12-14,40.29481887817383,40.50773510441506,40.16145259245889,40.33693229251941,81906000
2017-12-15,40.70426940917969,40.751063279416755,40.35097158322487,40.62471947276233,160677200
2017-12-18,41.27751159667969,41.460010230575996,40.912514328887056,40.91719478800201,117684400
2017-12-19,40.83761978149414,41.036498132603136,40.73233271273036,40.95226776356363,109745600
2017-12-20,40.793182373046875,41.0435315553513,40.53581071820715,40.914845727931436,93902400
2017-12-21,40.947608947753906,41.18392393669364,40.73469625444658,40.75107250617287,83799600
2017-12-22,40.947608947753906,41.04353872405332,40.828284016110615,40.87039743781616,65397600
2017-12-26,39.90876770019531,40.119341926636636,39.70052834785274,39.96258047892696,132742000
2017-12-27,39.9157829284668,39.9578963418206,39.707547165438044,39.79879646451484,85992800
2017-12-28,40.02809143066406,40.20825159602638,39.887706237108844,40.00937316684711,65920800
2017-12-29,39.59523391723633,39.91343721247929,39.59289547342585,39.89706096551949,103999600
2018-01-02,40.30417251586914,40.31353343162475,39.60225378021744,39.812831542998936,102223600
2018-01-03,40.297149658203125,40.839968474154716,40.23397954869898,40.36734223890624,118071600
2018-01-04,40.48433303833008,40.587281691749936,40.262059483979016,40.369685025177354,89738400
2018-01-05,40.94525909423828,41.03182792816311,40.48901263550257,40.58026192724971,94640000
2018-01-08,40.793182373046875,41.08798698392758,40.694910599276334,40.793182373046875,82271200
2018-01-09,40.78850173950195,40.959300980537996,40.57324707008062,40.83997607024875,86336000
2018-01-10,40.77914047241211,40.78148248660823,40.477316963030724,40.51475348873273,95839600
2018-01-11,41.01077651977539,41.05991240789748,40.82593946856962,40.84933462041617,74670800
2018-01-12,41.43425750732422,41.49743118615743,41.09733598040432,41.221341324320264,101672400
2018-01-16,41.22369384765625,41.972406559387096,41.211994486349994,41.623785585266006,118263600
2018-01-17,41.904544830322266,41.93963933476282,40.9616343961619,41.21432196841968,137547200
2018-01-18,41.94198989868164,42.13852989077325,41.7056785034929,41.967727066089836,124773600
2018-01-19,41.754817962646484,42.01686654763952,41.509145629143404,41.789912480227976,129700400
2018-01-22,41.4132080078125,41.59570660494731,41.31962026523079,41.48340059982055,108434400
2018-01-23,41.422569274902344,41.984106493976,41.371098510710866,41.48340452646805,130756400
2018-01-24,40.76277160644531,41.48340879107987,40.52411817455116,41.471709428411124,204420400
2018-01-25,40.03510665893555,40.93356181882684,39.89940193632538,40.83061316235407,166116000
2018-01-26,40.12869644165039,40.24334446403802,39.78943640292996,40.24334446403802,156572000
2018-01-29,39.29808807373047,39.81282771637196,39.08985234497419,39.81282771637196,202561600
2018-01-30,39.06646728515625,39.160055045574445,38.53534764091524,38.72954563542,184192800
2018-01-31,39.1740837097168,39.41039864035675,38.95649061096402,39.04305944765361,129915600
2018-02-01,39.255985260009766,39.45252170117444,39.01733182708451,39.113261603180696,188923200
2018-02-02,37.552650451660156,39.026680435753946,37.45906271971327,38.839501401717044,346375200
2018-02-05,36.61443328857422,38.34349348511633,36.499785241985236,37.225102915236285,290954000
2018-02-06,38.14460372924805,38.30604561047682,36.031828610000396,36.226026556250716,272975200
2018-02-07,37.328041076660156,38.23117676302514,37.218077079981796,38.1586457232369,206434400
2018-02-08,36.300899505615234,37.66964260600261,36.27282389580829,37.50352025097628,217562000
2018-02-09,36.74489974975586,37.092590392075465,35.295401898813765,36.89995229007209,282690400
2018-02-12,38.22494125366211,38.5021531573578,37.003319024356685,37.235897847142596,243278000
2018-02-13,38.60788345336914,38.70420433662891,37.975929558630334,38.04640834113016,130196800
2018-02-14,39.3197135925293,39.35965073484387,38.26489411950926,38.30247969864652,162579600
2018-02-15,40.640010833740234,40.663501375875185,39.70265109433449,39.88824179141258,204588800
2018-02-16,40.50843811035156,41.06991676593039,40.35338910191299,40.491995093642714,160704400
2018-02-20,40.3721809387207,40.938351927509956,40.271160528345504,40.41916559216763,135722000
2018-02-21,40.188941955566406,40.905466051719024,40.17484333201391,40.60241196228296,149886400
2018-02-22,40.52488327026367,40.86552649965354,40.33929262849657,40.360435185527116,123967600
2018-02-23,41.22964859008789,41.264886172097626,40.769190538538275,40.79973216607876,135249600
2018-02-26,42.044857025146484,42.14352586821339,41.396460234407215,41.429349848762854,152648800
2018-02-27,41.908607482910156,42.39960381939235,41.854575302288154,42.07540715096048,155712400
2018-02-28,41.84516525268555,42.43248231982833,41.828722238848975,42.112981691914705,151128400
2018-03-01,41.112205505371094,42.23515574611324,40.562477446370096,41.943845113754676,195208000
2018-03-02,41.396461486816406,41.417604042820585,40.51313424362813,40.59536007435443,153816000
